"","Sample.Name","replicateID.x","label","timepoint.x","date_time","mtabName","quantType","dilution_factor","combined_mtab_ID","r2_line","n_timepoints","Concentration_ngmL","df_adjusted_ngmL","mean_blank","blank_adj_concentration","Blank_adj_concentration_ngmL_inSample","Blank_adj_concentration_inSample_nM","cellNorm_blank_adj_concen_inSample_agCell","rain_pVal","rain_phase","rain_peak.shape","rain_period","isRAINsig","LR_pVal","LR_rSquared","LR_slope","isLRsig"
"1990","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"spermidine","MM","original","spermidine MM original",0.871885188537717,14,72.8038680870848,72.8038680870848,0,72.8038680870848,0.192500464269224,1.32530440116505,11.9396792897753,0.999999999965454,10,6,24,0,2.69092556089608e-06,0.271553578515262,0.795690757589424,1
"1991","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"threonine (isom. homoserine)","MM","original","threonine (isom. homoserine) MM original",0.90162151276754,13,1501.38795937299,1501.38795937299,0,1501.38795937299,3.96981488513513,33.3261827160437,300.235880324718,0.999999999999998,8,6,24,0,0.061351262300445,0.0491164848431755,2.2805120770656,0
"1992","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"kynurenine","MQ","original","kynurenine MQ original",0.999705423078898,12,0.620371174854006,0.620371174854006,0,0.620371174854006,0.00164032134990126,0.00787820637770164,0.0709748322315463,0.999999999999874,10,14,24,0,0.226237519401653,0.0208487270478438,0.000655217405060128,0
"1993","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"leucine","MQ","original","leucine MQ original",0.998189871305684,24,20.1609009531431,20.1609009531431,0,20.1609009531431,0.0533073708243582,0.406399106688711,3.66125321341181,0.126736988302418,10,16,24,0,0.295123487588664,0.0156469664667905,-0.0151397827333421,0
"1994","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"lumichrome","MQ","original","lumichrome MQ original",0.995982532749672,24,14.7839774380078,14.7839774380078,0,14.7839774380078,0.039090265329832,0.161476374501331,1.4547421126246,0.0026500860685209,10,16,24,1,2.29533467249328e-05,0.227325103479809,-0.026769665112653,1
"1995","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"methionine","MQ","original","methionine MQ original",0.979365040216442,13,11.3769739205759,11.3769739205759,2.85468535748797,8.52228856308793,0.0225337547047415,0.15102040550058,1.36054419369891,0.574028146363454,8,12,24,0,0.0341754922231355,0.0625025082453176,0.0188342705185886,1
"1996","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"MTA","MQ","original","MTA MQ original",0.996150100661098,24,11.9569210675259,11.9569210675259,1.20729527863838,10.7496257888875,0.0284230496188205,0.0955942878916372,0.86120980082556,3.92697259359252e-09,6,16,24,1,0.45725929534217,0.00791924046541766,-0.00180348588297245,0
"1997","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"cytosine","MQ","original","cytosine MQ original",0.998695224686736,11,0,0,0,0,0,0,0,1,12,6,24,0,4.82395780535626e-06,0.259731988116063,0.00722000590227308,1
"1998","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"desthiobiotin","MQ","original","desthiobiotin MQ original",0.999988888265056,12,1.93351879171474,1.93351879171474,0,1.93351879171474,0.00511241057457474,0.0238607793081991,0.214961975749541,0.00360594552745469,10,8,24,1,0.923206569326018,0.000133686403497989,8.19596108525018e-05,0
"1999","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"nicotinamide","MQ","original","nicotinamide MQ original",0.984436596775552,17,13.1500281446373,13.1500281446373,0,13.1500281446373,0.0347699454645474,0.284887466116179,2.56655374879441,0.999999907380676,22,6,24,0,0.469316434353539,0.007505062875807,0.0113411919272465,0
"2000","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"pantothenic acid neg","MQ","original","pantothenic acid neg MQ original",0.999469507739185,21,1.73213852110212,1.73213852110212,0,1.73213852110212,0.00457994167414185,0.01922164634298,0.173167985071892,0.0427361065370099,10,14,24,1,0.0587081983547016,0.0501150936330056,0.00111737759158576,0
"2001","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"xanthosine neg","MQ","original","xanthosine neg MQ original",0.999211849571895,13,1.53551657726248,1.53551657726248,0,1.53551657726248,0.00406005424962515,0.0126773691676299,0.114210533041711,0.014715980719142,4,14,24,1,0.96146218707577,3.35914376108158e-05,-2.39326941887582e-05,0
"2002","85_RP_filter_C_T32_DF10X","C","32C",32,2022-07-29 18:00:00,"glutathione oxidized","MQ","df10x","glutathione oxidized MQ df10x",0.976208939127493,24,353.611284890442,3536.11284890442,295.515202290471,3240.59764661395,8.56845340602999,13.9863431533389,126.003091471521,5.46970877766522e-09,10,12,24,1,0.0744224789066405,0.0447589332959028,1.37588151005958,0
"2003","85_RP_filter_C_T32_DF10X","C","32C",32,2022-07-29 18:00:00,"n-acetylglutamic acid","MQ","df10x","n-acetylglutamic acid MQ df10x",0.997841713813574,24,123.036025643383,1230.36025643383,50.2558639152695,1180.10439251856,3.12031007987435,16.4947406030256,148.601266693924,0.00177910309320629,12,10,24,1,0.16290968019825,0.0276245677775954,0.742805546158466,0
"2004","85_RP_filter_C_T32_DF10X","C","32C",32,2022-07-29 18:00:00,"NAD","MQ","df10x","NAD MQ df10x",0.994288810881299,24,128.297206755989,1282.97206755989,300.882219638777,982.089847921113,2.59674048434857,3.91411374877315,35.2622860249833,6.88174311421574e-10,12,12,24,1,0.215726656562131,0.0218092153085314,0.171411890689383,0
"2005","85_RP_filter_C_T32_DF10X","C","32C",32,2022-07-29 18:00:00,"s-adenosyl-l-methionine","MQ","df10x","s-adenosyl-l-methionine MQ df10x",0.954517832641744,24,39.5394680881678,395.394680881678,217.090548895197,178.304131986481,0.471453359421263,0.895703162194857,8.06939785761132,0.000307297787163179,6,12,24,1,0.956996563862371,4.1835205402955e-05,-0.00252119484284449,0
"2006","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"tryptophan","MQ","original","tryptophan MQ original",0.999473009771259,24,8.75886013191952,8.75886013191952,0,8.75886013191952,0.0231592727991717,0.113397996372578,1.02160357092413,2.34031038432103e-14,8,18,24,1,9.67392575602335e-05,0.196405640699265,-0.0170087975939358,1
"2007","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"T_90to62","MQ","original","T_90to62 MQ original",0.834894951694514,23,2854.85633034441,2854.85633034441,0,2854.85633034441,7.54851608098448,84.7693548624442,763.687881643642,0.274727956191941,8,8,24,0,0.324580445266978,0.0138650932787596,-3.29955477530593,0
"2008","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"tetrahydrobiopterin240","MQ","original","tetrahydrobiopterin240 MQ original",0.991476079045295,15,91.6018382480998,91.6018382480998,0,91.6018382480998,0.24220411434158,0.77093329834669,6.94534503015036,0.99999999942586,18,6,24,0,0.49120250020679,0.00679518049833896,-0.0550490282088122,0
"2009","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"thymidine","MQ","original","thymidine MQ original",0.995481186951323,24,20.7172167008742,20.7172167008742,0,20.7172167008742,0.0547783234335028,0.226141780264636,2.03731333571744,9.3466101832006e-18,16,12,24,1,0.788651033160565,0.00103336101703318,-0.00220643475577169,0
"2010","85_RP_filter_C_T32_DF10X","C","32C",32,2022-07-29 18:00:00,"glutamine","MQ","df10x","glutamine MQ df10x",0.996372947529935,22,2.39146408356337,23.9146408356337,0,23.9146408356337,0.0632326219011417,0.43268524634694,3.89806528240486,0.0630679320986568,12,18,24,0,0.204120552622724,0.0229354757690122,-0.131049678237496,0
"2011","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"tyrosine","MQ","original","tyrosine MQ original",0.999879954616746,24,77.58280151828,77.58280151828,1.41892851242611,76.1638730058539,0.201384642044452,1.11145561037834,10.0131136070121,2.15908302910301e-07,10,12,24,1,0.3009416916293,0.0152774790864839,-0.030669140817401,0
"2012","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"UDP-glucose","MQ","original","UDP-glucose MQ original",0.994904185641789,21,91.811964015166,91.811964015166,0,91.811964015166,0.242759707179955,0.397790661805356,3.58369965590411,0.000624356867316913,4,18,24,1,0.0211946251516687,0.0735616032417874,-0.0431053657900931,1
"2013","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"uridine 5-monophosphate pos","MQ","original","uridine 5-monophosphate pos MQ original",0.998822078816997,24,34.2790104644366,34.2790104644366,0,34.2790104644366,0.0906370169947636,0.246195890247898,2.21798099322431,3.21991504767415e-18,4,14,24,1,0.0697251061210879,0.0462255665386186,-0.0319173804964132,0
"2014","85_RP_filter_C_T32_DF10X","C","32C",32,2022-07-29 18:00:00,"adenosine 5'-monophosphate pos","MQ","df10x","adenosine 5'-monophosphate pos MQ df10x",0.99173276805267,24,39.1462687103541,391.462687103541,65.34227279043,326.120414313111,0.862293897459581,2.20434045058434,19.8589229782373,1.85138040265035e-08,6,10,24,1,0.264300000881811,0.0177689759101211,0.166948829372144,0
"2015","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"n-acetylglucosamine204","MQ","original","n-acetylglucosamine204 MQ original",0.997370121277674,23,7.06103676519049,7.06103676519049,0,7.06103676519049,0.0186700637100126,0.0844035429928239,0.76039227921463,6.08132753194806e-13,4,18,24,1,0.000127273839435428,0.190400629367028,-0.0111754485361849,1
"2016","85_RP_filter_C_T32","C","32C",32,2022-07-29 18:00:00,"NADP","MQ","original","NADP MQ original",0.99628573730501,23,246.497265155856,246.497265155856,14.8365329615526,231.660732194303,0.612533367691528,0.823950939174248,7.42298143400223,0.000870169553315365,6,8,24,1,0.00517801030061368,0.106360425803097,0.0780061884370908,1
"2017","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"threonine (isom. homoserine)","MM","original","threonine (isom. homoserine) MM original",0.90162151276754,13,1172.05042516473,1172.05042516473,0,1172.05042516473,3.46785104612378,29.1122485403272,189.04057493719,0.999999999999998,8,6,24,0,0.061351262300445,0.0491164848431755,2.2805120770656,0
"2018","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"isoleucine","MQ","original","isoleucine MQ original",0.999160181657184,24,32.3566285204868,32.3566285204868,1.1120939770561,31.2445345434307,0.0924460155260453,0.704780174781165,4.57649464143613,6.13604097004068e-08,10,6,24,1,0.0253058021648195,0.0694489135365775,-0.0401633221140842,1
"2019","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"spermidine","MM","original","spermidine MM original",0.871885188537717,14,219.342369094787,219.342369094787,0,219.342369094787,0.648988002387113,4.46807574793193,29.0134788826749,0.999999999965454,10,6,24,0,2.69092556089608e-06,0.271553578515262,0.795690757589424,1
"2020","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"guanosine pos","MQ","original","guanosine pos MQ original",0.999234170182166,24,2.45943698607725,2.45943698607725,0.0375319606543726,2.42190502542288,0.00716590830539114,0.0252997125956515,0.164283848023711,0.0207147332965842,8,6,24,1,0.206196357758745,0.0227286546712215,0.000519545960654279,0
"2021","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"s-(5'-adenosyl)-L-homocysteine pos","MQ","original","s-(5'-adenosyl)-L-homocysteine pos MQ original",0.994828985142145,24,17.5639115447582,17.5639115447582,0.645069092254485,16.9188424525037,0.0500593014075074,0.130223723127669,0.845608591738113,3.57482306996061e-06,4,18,24,1,0.408945569150124,0.00976271481248913,-0.00185117722305494,0
"2022","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"pantothenic acid neg","MQ","original","pantothenic acid neg MQ original",0.999469507739185,21,1.33008936453133,1.33008936453133,0,1.33008936453133,0.00393545507530514,0.0165167879938941,0.107251870090221,0.0427361065370099,10,14,24,1,0.0587081983547016,0.0501150936330056,0.00111737759158576,0
"2023","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"hexose-6-phosphate","MQ","original","hexose-6-phosphate MQ original",0.996909277100403,19,8.94512239075274,8.94512239075274,1.73664717982766,7.20847521092508,0.0213283641765246,0.0701360216261907,0.455428711858381,0.0127698523927775,10,8,24,1,0.722985760365963,0.00180622962643505,0.00087165896476693,0
"2024","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"inosine 5-monophosphate pos","MQ","original","inosine 5-monophosphate pos MQ original",0.993768963842998,21,98.8690830649609,98.8690830649609,0,98.8690830649609,0.292532851637279,0.745933782893334,4.84372586294373,1.32654614920799e-05,6,8,24,1,0.248319968699133,0.0189925916007248,0.0590303881266993,0
"2025","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"cytosine","MQ","original","cytosine MQ original",0.998695224686736,11,2.46671868704921,2.46671868704921,0,2.46671868704921,0.00729850251807587,0.06569309197188,0.426578519297922,1,12,6,24,0,4.82395780535626e-06,0.259731988116063,0.00722000590227308,1
"2026","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"succinic acid","MQ","original","succinic acid MQ original",0.998466043878416,21,40.6011683331713,40.6011683331713,20.5424740641147,20.0586942690566,0.0593494634798227,0.502578232533007,3.2634950164481,0.227276189113368,4,18,24,0,0.0173431518296731,0.0782227068966008,-0.128903315192544,1
"2027","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"phenylalanine","MQ","original","phenylalanine MQ original",0.999612837799534,24,45.5716679758234,45.5716679758234,1.23984117661277,44.3318267992106,0.131168564629473,0.794046641016239,5.15614701958597,4.88122008181451e-11,10,16,24,1,0.0104477240683733,0.090023359704463,-0.0401835679446262,1
"2028","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"proline","MQ","original","proline MQ original",0.995437210706399,24,217.64417908765,217.64417908765,0,217.64417908765,0.643963414821319,5.5933589405135,36.320512600737,0.00184172083923247,4,14,24,1,0.234498635360995,0.0201300387363181,-0.123306350061881,0
"2029","88_RP_filter_A_T34_DF500X","A","34A",34,2022-07-29 20:00:00,"glutamic acid neg","MQ","df500x","glutamic acid neg MQ df500x",0.95713219426349,24,548.569007092117,274284.503546058,0,274284.503546058,811.550238910628,5515.87194257207,35817.350276442,0.000101536215005136,10,6,24,1,0.0105755717443562,0.0897400308537861,271.659746997047,1
"2030","88_RP_filter_A_T34_DF500X","A","34A",34,2022-07-29 20:00:00,"sucrose387 neg","MQ","df500x","sucrose387 neg MQ df500x",0.998306302694827,21,210.56556889605,105282.784448025,0,105282.784448025,311.509646980925,910.048632722538,5909.4067059905,2.20087323702796e-19,12,14,24,1,0.415125524850398,0.00950921089547059,14.8516456311456,0
"2031","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"3-methyl-2-oxobutanoic acid","MQ","original","3-methyl-2-oxobutanoic acid MQ original",0.996791556627532,21,8.04337597312914,8.04337597312914,1.48479303748712,6.55858293564202,0.0194054694287228,0.140517519396979,0.912451424655708,0.000670471301658057,16,12,24,1,0.197585306216503,0.0236028430269088,0.0102829807751837,0
"2032","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"4-hydroxybenzoic acid","MQ","original","4-hydroxybenzoic acid MQ original",0.998866482032652,21,2.5069636711204,2.5069636711204,0,2.5069636711204,0.00741757897341941,0.053703873250937,0.348726449681409,6.13374615921615e-05,10,14,24,1,0.000339628648381781,0.168642967040449,-0.00609609227219012,1
"2033","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"adenine pos","MQ","original","adenine pos MQ original",0.974485231736213,18,2.96104845678692,2.96104845678692,0,0,0,0,0,0.999999952406282,10,6,24,0,0.000212341445644036,0.179106122178472,0.0251601722760289,1
"2034","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"alpha-ketoglutaric acid","MQ","original","alpha-ketoglutaric acid MQ original",0.996373754795592,13,59.981649745997,59.981649745997,0,59.981649745997,0.177473103847602,1.05588472065446,6.85639428996402,0.999999999997642,10,6,24,0,0.255336321865806,0.0184439088040578,0.0678566226067568,0
"2035","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"aspartic acid neg","MQ","original","aspartic acid neg MQ original",0.999191010493507,18,0,0,0,0,0,0,0,0.999956317746745,10,16,24,0,0.793903476926343,0.00098149229697724,0.00783446771114922,0
"2036","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"citric acid","MQ","original","citric acid MQ original",0.987589275516277,24,838.720184830151,838.720184830151,9.8444044334628,828.875780396688,2.45246934810959,12.7652995425234,82.8915554709311,0.00231968646396742,20,10,24,1,0.00642905655544855,0.101329039196751,1.25769387659888,1
"2037","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"citrulline","MQ","original","citrulline MQ original",0.996463383987858,24,75.9209393309834,75.9209393309834,0,75.9209393309834,0.224634114052428,1.2822313719529,8.32617773995387,1.2445326039544e-09,12,14,24,1,0.546361954000382,0.00522177957202121,0.0133460295231317,0
"2038","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"cytidine pos","MQ","original","cytidine pos MQ original",0.99834267919947,24,28.2211696862329,28.2211696862329,0,28.2211696862329,0.0835005139010844,0.343312695917624,2.22930322024431,1.9134655552702e-09,10,12,24,1,0.207879962890191,0.0225626756746138,-0.0309163355947428,0
"2039","88_RP_filter_A_T34_DF10X","A","34A",34,2022-07-29 20:00:00,"adenosine 5'-monophosphate pos","MQ","df10x","adenosine 5'-monophosphate pos MQ df10x",0.99173276805267,24,53.5642746527,535.642746527,65.34227279043,470.30047373657,1.39152032610768,3.55723791121142,23.0989474753988,1.85138040265035e-08,6,10,24,1,0.264300000881811,0.0177689759101211,0.166948829372144,0
"2040","88_RP_filter_A_T34_DF10X","A","34A",34,2022-07-29 20:00:00,"glutamine","MQ","df10x","glutamine MQ df10x",0.996372947529935,22,6.337175960932,63.37175960932,0,63.37175960932,0.187503726919426,1.28304178814442,8.33144018275601,0.0630679320986568,12,18,24,0,0.204120552622724,0.0229354757690122,-0.131049678237496,0
"2041","88_RP_filter_A_T34_DF10X","A","34A",34,2022-07-29 20:00:00,"glutathione oxidized","MQ","df10x","glutathione oxidized MQ df10x",0.976208939127493,24,541.504258430494,5415.04258430494,295.515202290471,5119.52738201447,15.1476062856962,24.725537903296,160.555440930494,5.46970877766522e-09,10,12,24,1,0.0744224789066405,0.0447589332959028,1.37588151005958,0
"2042","88_RP_filter_A_T34_DF10X","A","34A",34,2022-07-29 20:00:00,"n-acetylglutamic acid","MQ","df10x","n-acetylglutamic acid MQ df10x",0.997841713813574,24,195.819186914917,1958.19186914917,50.2558639152695,1907.9360052339,5.64518192189357,29.8418455457714,193.778217829684,0.00177910309320629,12,10,24,1,0.16290968019825,0.0276245677775954,0.742805546158466,0
"2043","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"desthiobiotin","MQ","original","desthiobiotin MQ original",0.999988888265056,12,1.59213481786603,1.59213481786603,0,1.59213481786603,0.00471079253516827,0.0219863368578749,0.142768421155032,0.00360594552745469,10,8,24,1,0.923206569326018,0.000133686403497989,8.19596108525018e-05,0
"2044","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"glutathione pos","MQ","original","glutathione pos MQ original",0.98510047956785,20,485.565921988791,485.565921988791,11.0312188422675,474.534703146523,1.4040485216303,4.56898314881322,29.6687217455404,0.000839380368363877,12,6,24,1,0.000464923444128181,0.161595953535665,0.70831385473409,1
"2045","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"guanine","MQ","original","guanine MQ original",0.991241977866956,16,3.12383911219094,3.12383911219094,0.458044854131076,2.66579425805986,0.00788752532150171,0.0521903349533628,0.33889827891794,0.9999975852081,10,6,24,0,0.761276746459022,0.00132710114971849,0.00247901821440256,0
"2046","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"xanthosine neg","MQ","original","xanthosine neg MQ original",0.999211849571895,13,1.05195091093952,1.05195091093952,0,1.05195091093952,0.00311250180764173,0.00971867172810131,0.0631082579746838,0.014715980719142,4,14,24,1,0.96146218707577,3.35914376108158e-05,-2.39326941887582e-05,0
"2047","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"leucine","MQ","original","leucine MQ original",0.998189871305684,24,29.7979775277135,29.7979775277135,0.720143700995095,29.0778338267184,0.0860352031703979,0.655906100254615,4.25913052113387,0.126736988302418,10,16,24,0,0.295123487588664,0.0156469664667905,-0.0151397827333421,0
"2048","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"lumichrome","MQ","original","lumichrome MQ original",0.995982532749672,24,14.8399333759887,14.8399333759887,0,14.8399333759887,0.0439082460766111,0.181378773649627,1.17778424447809,0.0026500860685209,10,16,24,1,2.29533467249328e-05,0.227325103479809,-0.026769665112653,1
"2049","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"methionine","MQ","original","methionine MQ original",0.979365040216442,13,11.8050818321443,11.8050818321443,3.01472955301688,8.79035227912741,0.0260088061848398,0.174310074290194,1.13188359928697,0.574028146363454,8,12,24,0,0.0341754922231355,0.0625025082453176,0.0188342705185886,1
"2050","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"kynurenine","MQ","original","kynurenine MQ original",0.999705423078898,12,0.622499194869274,0.622499194869274,0,0.622499194869274,0.00184184437613699,0.00884608989067281,0.057442142147226,0.999999999999874,10,14,24,0,0.226237519401653,0.0208487270478438,0.000655217405060128,0
"2051","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"n-acetylglucosamine204","MQ","original","n-acetylglucosamine204 MQ original",0.997370121277674,23,4.97670490817227,4.97670490817227,0,4.97670490817227,0.0147250245821368,0.0665688272248499,0.432265111849675,6.08132753194806e-13,4,18,24,1,0.000127273839435428,0.190400629367028,-0.0111754485361849,1
"2052","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"NADP","MQ","original","NADP MQ original",0.99628573730501,23,293.672406674412,293.672406674412,14.8365329615526,278.835873712859,0.82501678732472,1.10977359374332,7.20632203729427,0.000870169553315365,6,8,24,1,0.00517801030061368,0.106360425803097,0.0780061884370908,1
"2053","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"nicotinamide","MQ","original","nicotinamide MQ original",0.984436596775552,17,14.6491894813147,14.6491894813147,4.04964862213775,10.599540859177,0.0313618152152134,0.256962958960518,1.66859064260077,0.999999907380676,22,6,24,0,0.469316434353539,0.007505062875807,0.0113411919272465,0
"2054","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"MTA","MQ","original","MTA MQ original",0.996150100661098,24,12.166863109384,12.166863109384,1.20729527863838,10.9595678307456,0.0324270594087912,0.109060839500862,0.708187269486115,3.92697259359252e-09,6,16,24,1,0.45725929534217,0.00791924046541766,-0.00180348588297245,0
"2055","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"thymidine","MQ","original","thymidine MQ original",0.995481186951323,24,38.4018580759122,38.4018580759122,0,38.4018580759122,0.113623032629276,0.469070852616423,3.04591462737937,9.3466101832006e-18,16,12,24,1,0.788651033160565,0.00103336101703318,-0.00220643475577169,0
"2056","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"T_90to30","MQ","original","T_90to30 MQ original",0.993583473156185,13,36.0322956787291,36.0322956787291,0,0,0,0,0,0.999999998666677,8,8,24,0,0.35890347365449,0.0120377303199197,-0.0791421569831173,0
"2057","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"T_90to62","MQ","original","T_90to62 MQ original",0.834894951694514,23,1521.01456289474,1521.01456289474,0,1521.01456289474,4.50036263786405,50.5387858177589,328.173933881551,0.274727956191941,8,8,24,0,0.324580445266978,0.0138650932787596,-3.29955477530593,0
"2058","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"uridine 5-monophosphate pos","MQ","original","uridine 5-monophosphate pos MQ original",0.998822078816997,24,44.993710191154,44.993710191154,0,44.993710191154,0.133126938573017,0.36161058963199,2.34812071189604,3.21991504767415e-18,4,14,24,1,0.0697251061210879,0.0462255665386186,-0.0319173804964132,0
"2059","88_RP_filter_A_T34_DF10X","A","34A",34,2022-07-29 20:00:00,"s-adenosyl-l-methionine","MQ","df10x","s-adenosyl-l-methionine MQ df10x",0.954517832641744,24,43.0025205259933,430.025205259933,217.090548895197,212.934656364736,0.630028926209956,1.19697715628376,7.77257893690751,0.000307297787163179,6,12,24,1,0.956996563862371,4.1835205402955e-05,-0.00252119484284449,0
"2060","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"tryptophan","MQ","original","tryptophan MQ original",0.999473009771259,24,12.8194882551128,12.8194882551128,0.320370056057637,12.4991181990552,0.0369822656018627,0.181081455231174,1.17585360539724,2.34031038432103e-14,8,18,24,1,9.67392575602335e-05,0.196405640699265,-0.0170087975939358,1
"2061","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"tyrosine","MQ","original","tyrosine MQ original",0.999879954616746,24,92.4580188379823,92.4580188379823,1.7955043709905,90.6625144669918,0.268251338754799,1.48049748195153,9.6136200126723,2.15908302910301e-07,10,12,24,1,0.3009416916293,0.0152774790864839,-0.030669140817401,0
"2062","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"tetrahydrobiopterin240","MQ","original","tetrahydrobiopterin240 MQ original",0.991476079045295,15,34.6337303630212,34.6337303630212,0,0,0,0,0,0.99999999942586,18,6,24,0,0.49120250020679,0.00679518049833896,-0.0550490282088122,0
"2063","88_RP_filter_A_T34_DF10X","A","34A",34,2022-07-29 20:00:00,"NAD","MQ","df10x","NAD MQ df10x",0.994288810881299,24,200.500831412733,2005.00831412733,300.882219638777,1704.12609448855,5.04215120153074,7.60012541116733,49.3514637088787,6.88174311421574e-10,12,12,24,1,0.215726656562131,0.0218092153085314,0.171411890689383,0
"2064","88_RP_filter_A_T34","A","34A",34,2022-07-29 20:00:00,"UDP-glucose","MQ","original","UDP-glucose MQ original",0.994904185641789,21,97.1614110461395,97.1614110461395,0,97.1614110461395,0.287480208790386,0.471070524178456,3.05889950765231,0.000624356867316913,4,18,24,1,0.0211946251516687,0.0735616032417874,-0.0431053657900931,1
"2065","89_RP_filter_B_T34","B","34B",34,2022-07-29 20:00:00,"citrulline","MQ","original","citrulline MQ original",0.996463383987858,24,40.7875975950543,40.7875975950543,0,40.7875975950543,0.112994111978675,0.644980375470489,4.88621496568552,1.2445326039544e-09,12,14,24,1,0.546361954000382,0.00522177957202121,0.0133460295231317,0
"2066","89_RP_filter_B_T34","B","34B",34,2022-07-29 20:00:00,"leucine","MQ","original","leucine MQ original",0.998189871305684,24,41.3705047059859,41.3705047059859,0.720143700995095,40.6503610049908,0.112613924678134,0.858534151697296,6.50404660376739,0.126736988302418,10,16,24,0,0.295123487588664,0.0156469664667905,-0.0151397827333421,0
"2067","89_RP_filter_B_T34","B","34B",34,2022-07-29 20:00:00,"lumichrome","MQ","original","lumichrome MQ original",0.995982532749672,24,20.5175575962347,20.5175575962347,0,20.5175575962347,0.0568399056883647,0.234797636191797,1.77876997114998,0.0026500860685209,10,16,24,1,2.29533467249328e-05,0.227325103479809,-0.026769665112653,1
"2068","89_RP_filter_B_T34","B","34B",34,2022-07-29 20:00:00,"desthiobiotin","MQ","original","desthiobiotin MQ original",0.999988888265056,12,3.38467802584768,3.38467802584768,0,3.38467802584768,0.00937659265106527,0.0437626838937052,0.331535484043221,0.00360594552745469,10,8,24,1,0.923206569326018,0.000133686403497989,8.19596108525018e-05,0
"2069","89_RP_filter_B_T34","B","34B",34,2022-07-29 20:00:00,"glutathione pos","MQ","original","glutathione pos MQ original",0.98510047956785,20,1255.32315992724,1255.32315992724,11.0312188422675,1244.29194108497,3.44706899192725,11.2172762509836,84.9793655377544,0.000839380368363877,12,6,24,1,0.000464923444128181,0.161595953535665,0.70831385473409,1
